"","A4_1","A4_2","A4_3","B4_1","B4_2","B4_3","C4_1","C4_2","C4_3"
"46112",0,0,0,0,0,0,0,0,0
"46113",0,0,0,0,0,0,0,0,0
"46114",169,0,154,0,35,0,0,0,0
"46115",5,8,6,0,0,1,0,0,0
"46116",1559,1501,1612,74,356,109,3,0,2
"46117",0,12,14,0,0,0,0,0,0
"46118",243,329,247,212,323,417,55,149,103
"46119",242,203,265,60,49,52,10,21,16
"46120",908,1315,955,1492,1150,1012,674,661,654
"46121",364,1065,434,2254,2376,2430,275,239,242
"46122",0,0,0,0,0,1,0,0,1
"46123",0,0,0,0,0,0,0,0,0
"46124",0,0,1,0,0,0,0,0,0
"46125",183,241,152,201,170,125,92,38,50
"46126",0,0,0,0,0,0,0,0,0
"46127",335,544,302,292,208,307,227,156,159
"46128",78,133,89,103,103,97,41,36,46
"46129",2,0,13,1,1,3,1,4,2
"46130",5,20,12,4,3,3,4,4,3
"46131",1940,3047,2555,2173,1666,2600,1011,1394,1061
"46132",0,4,0,0,0,0,0,0,2
"46133",31,42,31,22,52,26,13,16,10
"46134",0,0,0,0,0,0,1,0,0
"46135",2,0,11,2,2,5,0,0,0
"46136",216,293,448,208,186,182,360,197,288
"46137",100,152,73,316,242,342,460,292,400
"46138",2680,4105,2222,2490,1837,1568,615,645,557
"46139",13,8,20,5,0,1,0,2,0
"46140",123,80,91,119,101,104,69,44,78
"46141",0,0,0,0,0,0,0,0,0
"46142",196,272,277,171,125,213,113,122,109
"46143",1520,2354,2056,1217,1183,1561,811,801,744
"46144",0,0,0,0,0,0,0,0,0
"46145",27,40,107,3,4,2,2,0,2
"46146",12,37,31,0,1,0,0,0,1
"46147",55,87,47,35,41,35,63,58,28
"46148",425,669,636,392,348,461,200,147,235
"46149",113,164,123,84,145,225,144,273,125
"46150",1241,1575,1982,954,1101,1063,631,754,612
"46151",315,305,182,57,139,74,11,48,34
"46152",230,249,240,133,149,92,93,129,90
"46153",166,396,245,445,344,357,230,269,251
"46154",129,122,62,80,55,80,21,31,14
"46155",258,255,191,192,173,172,104,123,107
"46156",226,317,211,357,319,394,205,160,154
"46157",320,667,391,753,551,590,170,190,155
"46158",69,141,65,143,144,106,72,56,86
"46159",0,0,0,77,53,33,4,2,15
"46160",0,19,6,17,27,10,7,0,10
"46161",23,23,1,36,33,24,0,45,21
"46162",0,0,0,0,0,0,0,0,0
"46163",0,0,0,0,0,0,0,0,0
"46164",574,817,510,374,397,416,192,134,154
"46165",0,0,0,0,0,0,0,0,0
"46166",300,317,407,115,130,122,50,35,25
"46167",664,846,656,265,279,270,191,253,207
"46168",123,177,198,319,361,328,265,31,146
"46169",0,0,0,0,0,0,0,0,0
"46170",0,0,0,0,0,0,0,0,0
"46171",203,260,238,462,482,584,354,341,352
"46172",673,636,820,809,763,605,478,493,417
"46173",2890,4114,1997,4975,5301,5572,5086,6058,5100
"46174",0,0,0,0,0,0,4,0,0
"46175",0,0,0,1,0,0,0,0,0
"46176",2,2,23,9,0,0,0,0,0
"46177",964,1111,1693,495,752,768,139,454,209
"46178",2404,2819,4242,1306,1200,1027,641,510,469
"46179",0,0,0,0,0,0,0,0,0
"46180",191,281,230,361,304,359,253,93,421
"46181",1098,1826,1203,1430,1123,1397,499,552,451
"46182",0,0,0,0,0,3,1,0,0
"46183",24,38,8,8,3,2,0,0,0
"46184",10,6,30,1,0,0,0,0,0
"46185",145,195,133,166,113,97,180,127,157
"46186",265,369,188,123,106,130,58,99,50
"46187",376,286,315,382,535,406,52,363,143
"46188",0,0,0,0,0,0,0,0,0
"46189",0,0,0,0,0,0,0,0,0
"46190",2618,2118,4707,218,240,203,9,157,43
"46191",129,142,284,8,24,18,6,11,11
"46192",278,370,955,71,98,78,3,175,17
"46193",0,0,12,1,0,0,0,2,2
"46194",0,0,0,0,0,0,0,0,0
"46195",6,12,107,2,1,5,1,16,7
"46196",3593,5319,2901,8153,7388,7240,3068,5869,3901
"46197",9,0,6,2,12,17,1,8,15
"46198",0,0,0,1,0,0,0,0,1
"46199",0,0,0,0,8,0,0,1,1
"46200",1741,2515,2296,1941,1650,2045,1002,1287,900
"46201",594,609,385,186,250,129,17,5,19
"46202",18,54,46,27,35,31,19,7,2
"46203",19,32,26,19,28,30,20,0,11
"46204",223,293,309,221,238,198,200,145,190
"46205",0,10,0,0,1,0,5,0,4
"46206",923,1271,943,1007,1073,1452,943,863,813
"46207",55,77,110,9,22,26,23,16,31
"46208",0,0,0,0,1,0,0,0,0
"46209",161,262,205,84,82,88,36,26,40
"46210",486,668,756,406,566,553,293,370,297
"46211",317,280,345,49,109,81,10,47,21
"46212",805,1014,1663,48,72,64,15,4,7
"46213",135,246,121,245,194,247,156,174,129
"46214",0,0,0,0,0,0,0,0,0
"46215",209,314,319,300,283,283,206,220,227
"46216",0,0,0,6,0,0,0,0,0
"46217",100,104,214,119,172,153,108,168,88
"46218",129,159,144,190,93,112,46,51,32
"46219",4,19,2,0,0,6,0,0,0
"46220",122,142,149,104,93,75,91,74,57
"46221",618,674,816,356,488,460,134,211,174
"46222",66,86,85,9,24,7,4,6,2
"46223",97,89,100,81,167,109,92,76,73
"46224",0,0,6,1,0,1,1,1,0
"46225",245,395,326,122,150,120,69,70,66
"46226",0,0,0,1,1,1,0,1,0
"46227",3617,5480,4233,6332,4942,5134,2718,2836,2490
"46228",774,947,870,899,747,735,394,496,488
"46229",166,246,234,165,182,279,97,116,99
"46230",97,205,151,103,168,127,63,66,59
"46231",135,197,264,23,48,70,8,2,0
"46232",6,25,10,43,18,6,7,8,7
"46233",441,360,279,278,251,298,220,270,180
"46234",19,21,12,5,32,31,7,4,12
"46235",200,213,259,70,162,130,67,97,78
"46236",645,866,729,572,581,506,163,193,202
"46237",0,0,0,0,0,0,0,0,0
"46238",1,0,0,0,0,0,0,0,0
"46239",375,557,516,332,305,252,210,218,182
"46240",0,0,0,0,0,0,0,0,0
"46241",0,0,0,0,0,0,0,0,0
"46242",494,945,477,461,479,490,176,396,229
"46243",34,28,27,18,3,15,1,7,0
"46244",527,853,490,814,694,805,410,458,392
"46245",75,56,129,72,79,65,19,24,19
"46246",27,50,50,42,27,18,22,12,28
"46247",0,0,0,0,0,0,0,0,0
"46248",467,561,160,424,460,201,450,74,203
"46249",93,80,105,11,48,21,20,1,18
"46250",627,974,717,834,781,808,582,504,519
"46251",65,152,126,100,140,133,66,69,71
"46252",238,280,470,303,346,311,231,210,220
"46253",0,0,0,0,0,0,0,0,0
"46254",118,210,49,266,297,230,94,92,112
"46255",12,0,1,0,16,4,7,2,2
"46256",252,307,440,629,499,473,473,325,385
"46257",0,8,0,6,12,18,12,20,19
"46258",9,10,10,16,9,5,3,9,2
"46259",8,8,22,66,39,33,71,27,37
"46260",4,0,5,4,1,2,0,1,0
"46261",157,242,301,155,215,151,131,65,114
"46262",157,183,89,139,108,103,73,147,101
"46263",0,0,0,0,0,0,0,0,0
"46264",0,0,0,0,0,0,0,0,0
"46265",11,49,21,28,36,26,44,33,36
"46266",139,271,93,93,111,104,69,45,35
"46267",43,63,17,16,16,9,12,13,5
"46268",0,0,0,0,0,0,0,0,0
"46269",0,0,0,0,0,0,0,0,0
"46270",0,0,0,0,0,0,0,0,0
"46271",13,0,0,0,0,0,0,0,1
"46272",568,579,812,603,714,762,459,441,436
"46273",0,0,0,0,0,0,0,0,0
"46274",377,495,327,762,652,625,251,292,309
"46275",182,233,151,372,301,494,239,177,199
"46276",0,0,0,3,1,6,0,1,0
"46277",629,950,833,824,1152,984,809,1002,788
"46278",0,2,0,0,0,0,0,0,0
"46279",1038,1131,1793,620,798,819,231,264,183
"46280",22,19,18,13,6,14,1,12,5
"46281",0,0,0,0,0,0,0,1,0
"46282",0,8,1,7,13,0,0,1,1
"46283",125,135,179,103,89,85,43,51,30
"46284",0,0,0,0,0,0,0,0,0
"46285",11,22,15,2,10,3,1,3,5
"46286",51,70,110,58,42,56,37,33,20
"46287",68,123,138,82,73,60,65,110,81
"46288",49,63,71,25,61,21,32,20,14
"46289",261,432,333,317,295,274,146,151,155
"46290",1372,1794,1348,1064,1167,1089,646,703,624
"46291",2657,3482,4256,2493,2946,3405,1362,1668,1257
"46292",0,0,0,0,0,0,0,0,0
"46293",390,545,714,310,377,468,314,258,269
"46294",210,246,263,155,169,161,75,107,85
"46295",302,497,267,132,127,179,51,103,79
"46296",17,45,29,21,44,53,38,14,18
"46297",391,569,790,435,525,555,274,294,290
"46298",146,192,185,52,98,125,67,86,37
"46299",23,14,10,13,43,47,10,26,19
"46300",9,0,2,5,8,17,5,11,7
"46301",22,16,28,20,23,18,5,25,6
"46302",6,5,19,2,1,2,5,8,1
"46303",63,134,184,90,96,93,62,69,82
"46304",949,1460,1395,678,700,648,354,359,280
"46305",392,415,400,953,1038,656,381,649,1072
"46306",682,903,625,600,528,790,442,576,415
"46307",0,0,0,0,7,0,1,0,2
"46308",70,112,71,72,64,89,62,48,51
"46309",0,0,0,0,6,0,0,0,0
"46310",128,195,67,99,82,162,22,42,23
"46311",88,52,151,121,107,171,68,63,69
"46312",0,25,3,2,3,5,5,0,5
"46313",265,440,363,93,122,125,36,49,28
"46314",0,0,0,0,0,0,0,0,0
"46315",0,0,0,0,0,0,0,0,0
"46316",0,0,0,0,0,0,0,0,0
"46317",0,0,0,0,0,0,0,0,0
"46318",0,0,0,0,0,1,0,0,0
"46319",8,4,0,9,6,4,4,0,1
"46320",100,167,117,2,45,23,0,1,1
"46321",47,29,64,118,125,116,36,97,66
"46322",1287,2341,1871,2140,2071,2095,1596,1445,1479
"46323",1428,1667,2548,428,1002,1089,125,260,177
"46324",335,507,559,337,350,429,169,135,199
"46325",7,30,18,6,24,15,24,1,32
"46326",0,0,0,1,0,4,1,0,1
"46327",210,296,232,331,333,311,206,271,235
"46328",30,81,17,27,19,105,82,90,119
"46329",246,295,402,238,299,290,178,213,166
"46330",429,562,360,310,432,498,223,265,233
"46331",0,0,0,0,0,0,0,0,0
"46332",243,276,285,113,149,215,109,107,118
"46333",212,275,262,136,186,219,97,129,72
"46334",53,67,71,102,114,116,80,21,43
"46335",0,0,0,0,0,0,0,0,0
"46336",11,12,59,17,22,24,10,17,8
"46337",6,39,12,13,2,0,9,3,3
"46338",0,0,0,1,1,0,0,0,0
"46339",283,405,426,277,384,338,155,169,141
"46340",70,182,30,566,394,405,371,492,407
"46341",157,325,254,198,311,312,221,182,219
"46342",74,126,51,61,99,131,44,57,48
"46343",186,282,265,245,336,565,20,12,12
"46344",626,1027,472,224,205,285,145,79,114
"46345",380,491,39,487,551,450,408,484,442
"46346",344,500,518,477,590,629,354,383,311
"46347",258,447,300,382,349,312,158,255,171
"46348",0,0,0,0,0,0,0,0,0
"46349",0,4,0,3,16,1,0,5,0
"46350",94,114,169,16,42,32,49,43,49
"46351",207,222,463,73,60,32,42,10,20
"46352",37,56,67,32,51,18,12,25,9
"46353",0,0,6,0,0,0,0,1,0
"46354",53,16,26,37,112,86,7,123,51
"46355",32,85,59,174,226,186,60,332,149
"46356",0,0,0,0,0,0,0,0,0
"46357",0,0,0,0,0,0,0,0,0
"46358",992,1139,863,1433,1638,1380,635,1197,738
"46359",0,0,0,0,0,0,0,0,0
"46360",0,0,1,0,0,0,0,0,0
"46361",11,10,11,9,14,20,23,34,23
"46362",27,92,37,42,56,51,41,104,77
"46363",0,0,0,0,0,0,0,0,0
"46364",12636,19279,12075,16661,12785,14041,9140,6954,7575
"46365",806,1416,975,1508,1403,1522,808,733,711
"46366",686,841,1264,1318,1499,1349,870,459,722
"46367",0,0,3,0,0,0,0,0,0
"46368",33,103,38,31,17,56,20,32,22
"46369",0,0,0,5,0,0,0,0,0
"46370",0,1,0,0,0,0,0,0,0
"46371",385,588,729,581,472,514,652,141,549
"46372",1025,1444,1220,1610,1438,1862,1009,1147,1111
"46373",0,8,4,1,1,3,0,0,0
"46374",1135,1553,1535,1124,1411,1470,786,913,711
"46375",0,0,0,0,1,0,0,2,0
"46376",0,0,0,0,0,0,0,0,1
"46377",78,81,149,63,83,111,56,61,32
"46378",804,801,1482,209,358,406,195,229,130
"46379",262,410,280,326,309,336,292,230,285
"46380",50,67,93,66,94,86,48,44,43
"46381",17,97,44,23,55,45,0,0,1
"46382",0,0,0,0,0,0,0,0,0
"46383",0,0,0,0,0,0,0,0,0
"46384",28,9,19,22,15,31,16,14,16
"46385",0,0,0,0,0,0,0,0,0
"46386",56,61,130,51,52,52,27,22,21
"46387",105,123,138,87,74,108,96,102,106
"46388",212,298,257,136,175,150,101,85,59
"46389",0,0,0,0,0,0,0,0,0
"46390",0,12,0,0,0,0,0,0,0
"46391",0,0,0,0,0,0,0,0,0
"46392",303,343,374,245,180,274,169,208,127
"46393",1,3,14,14,10,0,1,4,1
"46394",12,13,21,7,10,9,0,2,2
"46395",0,16,0,0,4,0,0,0,1
"46396",24,55,1,10,13,4,7,3,9
"46397",259,229,293,82,219,108,7,58,19
"46398",84,142,119,70,98,126,29,31,43
"46399",1203,1428,1191,830,1090,1344,739,709,595
"46400",218,333,339,222,331,341,145,167,120
"46401",66,99,166,99,152,193,169,109,108
"46402",254,400,394,455,463,526,259,185,203
"46403",320,283,310,209,207,167,44,111,87
"46404",139,255,250,123,111,173,44,64,66
"46405",148,63,118,33,35,57,24,18,29
"46406",94,178,126,71,69,99,42,51,43
"46407",102,161,41,57,107,76,43,75,55
"46408",0,0,0,1,0,0,0,0,0
"46409",63,211,29,270,304,194,196,237,134
"46410",126,265,179,119,157,134,40,265,88
"46411",216,206,270,166,226,276,100,137,84
"46412",36,22,115,8,8,11,2,1,1
"46413",583,726,782,751,606,590,383,435,335
"46414",21,124,53,45,47,48,108,12,56
"46415",381,140,168,83,107,36,24,17,22
"46416",0,0,0,0,0,0,0,0,0
"46417",0,0,0,0,0,0,0,0,0
"46418",0,0,0,0,0,0,0,0,0
"46419",0,0,0,0,0,0,0,0,0
"46420",9,18,36,24,23,9,18,4,5
"46421",38,11,44,5,18,20,1,5,3
"46422",0,0,0,0,0,0,0,0,0
"46423",294,214,205,22,32,54,10,6,3
"46424",0,0,0,0,0,0,0,0,0
"46425",14,30,24,17,15,10,7,12,9
"46426",0,0,11,1,7,1,0,3,0
"46427",176,154,284,80,109,121,4,5,18
"46428",0,0,0,0,0,0,0,0,0
"46429",29,48,66,2,19,14,0,8,1
"46430",0,8,0,0,0,1,0,2,0
"46431",0,0,0,0,0,0,0,0,0
"46432",521,578,618,465,636,570,387,278,369
"46433",2002,2570,2393,1100,1492,1733,859,896,991
"46434",259,232,365,154,206,255,86,61,93
"46435",1,0,0,9,8,1,3,0,1
"46436",10022,14000,11171,15027,13844,13711,5947,2998,5192
"46437",101,183,8,205,266,268,99,202,124
"46438",36,55,74,43,34,31,5,30,11
"46439",17,20,21,21,9,6,21,18,18
"46440",16,0,9,1,4,9,1,7,1
"46441",494,688,587,644,694,748,465,512,488
"46442",4,0,0,0,1,0,0,0,0
"46443",8357,8407,9636,2996,3089,2213,362,590,419
"46444",163,277,249,170,204,163,121,123,119
"46445",182,267,182,153,220,243,156,166,171
"46446",141,200,107,140,141,130,135,126,130
"46447",9715,11006,3703,1101,1753,1215,59,161,101
"46448",26,73,3,12,6,2,12,2,8
"46449",0,0,0,0,0,0,0,0,0
"46450",14,21,8,4,0,0,0,4,1
"46451",4,42,29,5,11,16,0,2,0
"46452",27,72,71,8,18,18,5,20,6
"46453",147,241,184,242,214,128,125,142,132
"46454",553,682,826,495,586,472,308,370,302
"46455",152,223,192,188,146,232,193,212,201
"46456",148,179,139,223,171,170,66,26,68
"46457",75,134,43,93,79,73,65,17,34
"46458",0,0,0,0,6,0,0,0,0
"46459",493,548,610,501,473,567,266,270,245
"46460",2,55,1,49,54,40,18,32,20
"46461",0,0,0,1,0,0,0,0,0
"46462",25,28,97,40,39,78,20,23,10
"46463",272,225,146,237,194,153,69,67,77
"46464",2320,2028,2711,356,541,444,59,179,111
"46465",0,0,0,0,0,0,0,0,0
"46466",395,391,361,145,188,145,73,57,71
"46467",647,1028,632,470,368,485,363,281,421
"46468",0,1,0,0,0,0,0,0,0
"46469",0,0,0,0,0,0,0,0,0
"46470",0,0,0,0,7,1,0,1,0
"46471",910,590,681,245,257,177,34,24,17
"46472",400,455,754,130,223,186,78,103,85
"46473",224,257,86,153,191,85,46,30,46
"46474",301,413,538,313,499,476,461,368,286
"46475",4,1,23,15,26,26,12,17,5
"46476",1,24,22,14,5,12,5,9,1
"46477",442,554,568,385,392,362,211,227,193
"46478",326,315,535,64,112,161,8,4,10
"46479",32,118,106,47,48,94,52,57,43
"46480",0,0,0,0,0,0,0,0,0
"46481",0,0,0,0,0,0,0,0,0
"46482",0,0,0,0,0,0,0,0,0
"46483",0,0,1,0,0,2,0,0,0
"46484",1267,994,683,290,486,199,171,157,145
"46485",257,254,253,143,170,102,132,77,47
"46486",796,1493,1126,677,733,1148,587,707,622
"46487",8,0,0,112,57,12,51,2,34
"46488",863,666,1252,342,323,286,52,165,127
"46489",975,922,1679,335,622,585,142,295,173
"46490",125,224,204,98,120,120,70,52,45
"46491",0,0,0,0,0,0,0,0,0
"46492",356,410,627,196,232,222,168,112,151
"46493",292,326,255,67,40,101,38,39,27
"46494",0,0,7,0,0,1,0,0,0
"46495",85,35,72,35,35,96,33,21,45
"46496",15,16,1,25,14,11,5,11,1
"46497",19,61,52,63,55,76,14,28,19
"46498",163,217,412,112,205,130,208,72,170
"46499",91,52,166,74,129,129,44,58,48
"46500",5,20,7,3,2,0,0,0,0
"46501",324,466,312,412,644,449,402,578,375
"46502",0,0,0,0,0,0,0,0,0
"46503",4,0,14,4,0,0,0,0,0
"46504",290,381,319,436,365,453,286,249,289
"46505",0,0,0,0,0,0,0,0,0
"46506",145,246,257,106,114,137,80,12,51
"46507",0,0,0,0,0,0,0,0,0
"46508",6,0,6,12,22,22,1,18,9
"46509",232,323,505,99,227,230,124,169,104
"46510",55,87,40,20,25,32,15,26,29
"46511",16,27,31,1,30,2,0,3,0
"46512",0,0,0,0,0,0,0,0,0
"46513",0,0,0,0,0,0,0,0,0
"46514",0,0,0,0,0,0,0,0,0
"46515",0,0,0,0,0,0,0,0,0
"46516",7,6,4,2,2,7,0,0,0
"46517",10,7,8,1,0,2,0,0,0
"46518",0,0,0,0,0,0,0,0,0
"46519",22,90,39,32,52,39,3,37,11
"46520",107,166,117,139,118,127,72,32,62
"46521",0,0,0,0,0,0,0,0,0
"46522",0,0,0,0,0,0,0,0,0
"46523",2,0,0,2,1,1,0,0,0
"46524",11,83,29,64,54,74,27,31,13
"46525",68,22,1,1,86,14,1,1,1
"46526",0,0,0,0,0,0,0,1,0
"46527",310,320,611,298,407,370,315,296,323
"46528",20,51,29,20,38,51,28,18,33
"46529",0,0,0,0,0,0,0,0,0
"46530",0,0,0,0,0,0,0,0,0
"46531",0,0,0,0,0,0,0,0,0
"46532",0,0,0,0,0,0,0,0,0
"46533",0,0,0,4,1,0,0,0,0
"46534",0,0,0,0,0,0,0,0,0
"46535",0,0,0,0,0,0,0,0,0
"46536",0,0,2,0,0,4,0,0,0
"46537",0,0,0,0,0,0,0,0,0
"46538",62,72,74,74,228,168,72,172,122
"46539",0,0,0,0,0,0,0,0,0
"46540",384,454,480,473,375,585,268,184,193
"46541",12,3,12,9,6,13,3,15,4
"46542",4,1,4,3,2,4,2,2,0
"46543",0,0,0,0,0,0,0,0,0
"46544",86,268,71,220,195,200,135,176,175
"46545",2259,3170,2459,3081,2927,2151,1882,1798,1752
"46546",0,0,0,0,0,0,0,0,0
"46547",0,0,0,0,0,0,0,0,0
"46548",0,0,1,0,0,0,0,0,0
"46549",1,1,1,0,0,0,0,0,0
"46550",341,494,490,191,262,275,129,178,150
"46551",9,8,26,0,11,1,0,0,1
"46552",20,36,0,20,23,5,5,17,11
"46553",20,40,54,84,58,57,41,34,31
"46554",95,203,161,165,107,121,124,79,88
"46555",0,0,0,0,0,0,0,0,0
"46556",95,60,145,12,21,14,9,18,11
"46557",0,0,0,5,0,0,0,0,0
"46558",992,1545,1100,1147,1279,1262,942,1052,766
"46559",377,360,856,83,193,169,32,80,67
"46560",0,0,0,8,0,0,0,0,0
"46561",0,0,0,0,0,0,0,0,0
"46562",0,0,0,0,0,0,0,0,0
"46563",0,0,0,0,0,0,0,0,0
"46564",0,0,0,0,0,0,0,0,0
"46565",0,0,0,0,0,0,0,0,0
"46566",15,26,18,0,7,3,5,0,0
"46567",0,0,0,0,0,0,0,0,0
"46568",0,0,0,0,0,0,0,0,0
"46569",0,0,0,0,0,0,0,0,0
"46570",0,0,1,0,0,1,0,0,0
"46571",352,385,565,305,356,264,112,134,111
"46572",0,0,0,0,0,0,0,0,0
"46573",0,0,0,0,0,0,0,0,0
"46574",249,300,185,180,130,227,125,135,133
"46575",13,16,19,37,16,34,20,21,19
"46576",0,0,0,0,0,0,0,0,0
"46577",0,0,0,0,0,0,0,0,0
"46578",0,0,0,0,0,0,0,0,0
"46579",0,0,0,0,0,0,0,0,0
"46580",8,8,3,5,23,18,0,4,0
"46581",0,0,0,0,0,0,0,0,0
"46582",88,196,202,54,98,106,100,64,91
"46583",154,79,218,178,223,215,82,133,94
"46584",0,0,0,0,0,1,0,0,0
"46585",0,0,0,0,0,2,0,0,1
"46586",1,4,0,0,6,1,0,0,2
"46587",111,137,170,107,186,175,126,75,94
"46588",1,0,0,0,1,0,2,10,2
"46589",1,0,0,0,0,0,0,0,0
"46590",45,20,103,12,23,5,2,1,2
"46591",2,4,1,2,1,1,2,2,0
"46592",16,6,1,1,24,1,0,9,7
"46593",11,11,15,13,5,0,6,9,5
"46594",0,0,1,0,0,0,0,1,0
"46595",0,0,0,0,0,0,0,0,0
"46596",1611,1335,1774,116,365,101,138,92,146
"46597",0,0,0,0,0,0,0,0,0
"46598",10,4,4,12,11,26,79,19,50
"46599",115,143,288,17,12,15,22,4,7
"46600",0,0,0,5,9,0,0,1,0
"46601",334,458,419,169,133,225,12,106,39
"46602",0,0,0,0,0,0,0,0,0
"46603",45,49,91,7,28,14,15,22,12
"46604",142,194,259,312,329,303,248,242,210
"46605",295,440,266,165,180,186,95,63,75
"46606",0,0,1,0,0,1,0,0,0
"46607",2,10,41,16,4,17,17,10,11
"46608",8,7,13,27,22,31,28,19,16
"46609",0,0,0,0,0,0,0,0,0
"46610",0,0,0,0,3,0,1,2,0
"46611",0,0,0,0,0,0,0,0,0
"46612",0,0,0,0,0,0,0,0,0
"46613",0,0,0,0,0,3,0,0,0
"46614",0,0,0,0,0,0,0,0,1
"46615",0,0,0,0,0,0,0,0,0
"46616",0,0,0,1,0,0,0,0,0
"46617",133,186,140,93,66,99,20,18,34
"46618",21,20,15,14,6,13,9,7,3
"46619",6,5,1,2,1,6,4,4,3
"46620",1,7,3,5,7,4,4,2,6
"46621",0,0,0,0,0,0,0,0,0
"46622",192,276,302,243,355,356,225,235,175
"46623",0,0,0,0,0,0,0,0,0
"46624",0,0,0,0,0,0,0,0,0
"46625",2,0,1,0,0,1,0,0,0
"46626",0,0,0,0,0,0,0,0,0
"46627",0,0,0,0,0,0,0,0,0
"46628",0,0,0,0,0,0,0,0,0
"46629",423,731,743,614,738,602,406,476,339
"46630",498,830,728,914,803,801,349,379,333
"46631",0,0,0,1,0,0,0,0,0
"46632",19,28,33,12,13,6,0,18,10
"46633",5,10,0,22,19,16,11,20,12
"46634",0,0,0,1,0,1,0,0,0
"46635",7,23,3,6,1,7,0,0,0
"46636",1,4,0,0,0,0,0,0,0
"46637",0,0,0,2,0,6,0,0,0
"46638",0,0,0,0,0,0,0,1,0
"46639",0,0,3,1,0,1,1,1,0
"46640",0,0,0,0,1,0,0,0,0
"46641",0,0,0,0,1,0,1,0,3
"46642",1,1,1,0,0,0,0,1,0
"46643",6,5,8,11,7,13,9,4,8
"46644",0,6,6,0,0,1,0,0,0
"46645",80,14,7,6,9,4,1,0,2
"46646",0,0,0,0,0,0,0,0,0
"46647",116,122,47,13,28,25,1,6,8
"46648",61,51,64,19,24,21,3,2,6
"46649",79,79,57,20,30,22,0,10,10
"46650",94,124,131,79,65,32,20,23,14
"46651",169,158,379,87,137,56,38,20,39
"46652",0,6,0,0,1,0,0,0,0
"46653",942,1031,1418,554,834,1023,115,245,167
"46654",0,0,8,1,4,5,1,0,2
"46655",11,6,23,4,9,8,8,0,3
"46656",42,59,103,20,22,15,10,6,8
"46657",0,0,0,0,0,3,0,0,1
"46658",4,0,1,5,0,1,0,2,1
"46659",6,11,3,3,10,7,2,2,8
"46660",131,118,234,341,422,381,320,276,238
"46661",74350,90449,55961,45603,39426,44113,18197,29800,22821
"46662",0,0,0,0,0,0,0,0,0
"46663",195,250,303,158,261,174,113,86,92
"46664",43,12,41,53,53,69,35,40,25
"46665",22,61,41,84,79,50,42,29,17
"46666",0,0,0,0,0,0,0,0,0
"46667",168,136,161,38,55,85,45,50,40
"46668",45,89,184,163,164,115,112,118,228
"46669",547,703,833,1024,1248,974,937,1051,788
"46670",224,421,326,106,228,194,63,87,67
"46671",3064,4086,5756,3126,3207,3086,1867,581,1949
"46672",11,9,14,0,6,0,0,0,0
"46673",1,3,1,0,3,2,0,2,2
"46674",0,0,0,0,0,0,0,0,0
"46675",0,0,0,0,0,0,0,0,0
"46676",1,1,4,0,0,1,0,0,0
"46677",0,4,12,1,0,0,0,0,0
"46678",494,928,667,620,590,738,257,243,255
"46679",0,0,0,0,0,0,0,0,0
"46680",185,242,272,95,55,75,40,77,55
"46681",251,312,271,166,182,186,95,98,94
"46682",0,0,0,0,0,0,0,0,0
"46683",0,0,1,0,0,0,0,0,0
"46684",0,0,0,0,0,0,0,0,0
"46685",0,16,0,8,12,2,1,20,0
"46686",1,0,0,0,0,0,0,0,0
"46687",0,0,0,12,12,5,1,6,0
"46688",0,12,0,39,42,46,73,56,83
"46689",0,0,1,0,0,0,0,1,0
"46690",62,142,81,122,102,100,56,84,65
"46691",197,361,334,222,255,274,132,143,118
"46692",0,18,2,0,6,1,0,1,0
"46693",0,0,0,0,0,0,0,0,0
"46694",0,0,0,0,0,0,0,0,0
"46695",70,146,65,59,59,106,23,25,22
"46696",0,2,0,0,1,0,0,0,0
"46697",0,0,0,0,0,1,1,0,0
"46698",4,20,3,1,7,1,3,1,0
"46699",125,188,149,122,116,123,48,72,47
"46700",97,62,157,90,148,181,105,94,64
"46701",0,0,0,0,0,0,0,0,0
"46702",0,0,0,0,0,0,0,0,0
"46703",228,332,263,705,497,563,304,313,297
"46704",292,296,418,174,258,168,172,202,200
"46705",567,918,823,624,582,510,274,301,334
"46706",0,0,0,0,0,0,0,0,0
"46707",0,0,0,0,0,0,0,0,0
"46708",679,921,567,310,376,306,151,94,113
"46709",0,0,0,0,0,0,0,0,0
"46710",357,316,590,333,411,434,250,158,219
"46711",0,0,0,0,0,0,0,0,0
"46712",4,6,6,3,4,22,12,33,15
"46713",9,16,18,9,18,35,14,30,15
"46714",90,97,162,56,89,52,24,11,16
"46715",0,6,0,6,15,5,0,1,0
"46716",214,255,288,178,236,264,93,125,87
"46717",98,128,176,100,148,209,162,93,158
"46718",420,613,630,196,264,311,149,208,130
"46719",2,6,7,3,3,0,2,2,1
"46720",52,84,93,19,21,10,0,0,1
"46721",0,0,0,0,0,0,0,0,0
"46722",324,350,461,345,392,340,191,212,234
"46723",6,18,14,10,5,0,0,1,1
"46724",0,0,0,0,0,0,0,0,0
"46725",0,0,1,0,0,0,1,0,0
"46726",0,1,0,0,0,0,0,0,0
"46727",0,0,0,0,0,0,0,0,0
"46728",0,5,0,0,0,0,0,0,0
"46729",0,0,0,0,0,1,0,0,1
"46730",12,7,12,21,17,10,4,5,12
"46731",0,0,0,0,0,0,0,0,0
"46732",0,8,0,0,1,0,0,0,0
"46733",202,395,321,632,726,724,502,540,454
